url,threat_name
http://cursosweb.com.br/portal/6ozjR/,emotet_november
http://db.rikaz.tech/lCx76IlkrBtEsqNFA7/,emotet_november
https://bayernbadabum.com/botpack.dat,IcedID
http://87.251.67.176/tps1.ps1,Bumblebee_2nd
http://134.209.118.141/bb.dll,Bumblebee_2nd
https://afribookmarket.com/oesi/index.php?darnupeadie-oimns=8,Qbot
https://argroups.pk/xiur/index.php?in-uaqi=4,Qbot
https://artbeyondart.com/tsen/index.php?set-xe=8,Qbot
https://artofthreadingcorp.com/mup/index.php?csauaeerdn-aspmi=3,Qbot
https://atelier-pro-concept.fr/qmt/index.php?maips-te=10,Qbot
https://bittotb.com/iod/index.php?onem-lorsdoe=6,Qbot
https://bjkb.gov.bd/etis/index.php?chi-uoq=5,Qbot
https://calzadoflowerss.com/aoib/index.php?qsui-eauqatr=6,Qbot
https://capricornintegratedsolutions.com/ittr/index.php?acthicrote-ctnqousuuner=8,Qbot
https://carwashpolishbd.com/op/index.php?iuq-ruei=1,Qbot
https://cecati61.com/rals/index.php?eatnisep-qdou=5,Qbot
https://desilondonhousing.com/crb/index.php?odoi-qui=2,Qbot
https://diamondnotary.net/ieul/index.php?seuotrbimp-otlaetvpmu=6,Qbot
https://diplomamedical.com/mn/index.php?saltuo-aerblo=1,Qbot
https://eaesanat.com/nu/index.php?uemrr-emouodrqle=6,Qbot
https://gegoneba.com/ttue/index.php?tau-rmoedol=1,Qbot
https://gentechsolutions.co.tz/ttv/index.php?ex-iuq=5,Qbot
https://headspace.ng/alt/index.php?udmoorl-esrpeorias=8,Qbot
https://herhealthndhappiness.org/nr/index.php?faeecr-eltiv=5,Qbot
https://icagents.com/etd/index.php?diact-mcu=4,Qbot
https://itegglobal.com/roui/index.php?eueaq-eses=10,Qbot
https://jimmyjamtshirts.com/srau/index.php?sidipica-eist=7,Qbot
https://jtkproducciones.com/bu/index.php?etvia-scuacmusa=4,Qbot
https://kurdtube.xyz/mdis/index.php?lalum-uamll=1,Qbot
https://laworders.net/tqs/index.php?ispa-rem=5,Qbot
https://learnquran.co.nz/lic/index.php?etlapac-mer=7,Qbot
https://lincolnsale.com/st/index.php?etmorep-resaptrnau=3,Qbot
https://lisatour.org/are/index.php?eecfra-non=10,Qbot
https://lordglass.com/is/index.php?qiu-ipas=7,Qbot
https://oilreach.co.uk/iq/index.php?suiq-idmo=10,Qbot
https://oladimejiabubakar.com/qldn/index.php?abeaet-paseient=8,Qbot
https://osevic.com/elnd/index.php?opuasbluittv-ptauieidct=4,Qbot
https://palmarspj.com/oi/index.php?sed-atmue=10,Qbot
https://petprovince.com/isgt/index.php?mnoe-reuqcnutusno=4,Qbot
https://pramesh.in/el/index.php?aiuq-iletv=4,Qbot
https://puertasautomaticasenhidalgo.com.mx/an/index.php?reorr-dgeileni=7,Qbot
https://rushed2u.com/ptei/index.php?amgman-a=1,Qbot
https://sherpaassociationusa.org/eaen/index.php?aimsroe-anucsticuam=4,Qbot
https://stewartroadhoglogisticsllc.com/ue/index.php?et-tsei=9,Qbot
https://trustguaranteedco.com/ou/index.php?iitesbd-miipdte=9,Qbot
https://welive2sell.com/laem/index.php?nsit-eutsnnci=6,Qbot
https://zanjira.com/ntie/index.php?ausiq-epiutidcta=9,Qbot
https://reymanenergy.com/cte/index.php?ooid-ulsaot=1,Qbot
https://hkdesign-lb.com/ettu/index.php?imson-sti=1,Qbot
https://tlcskinpj5.xyz/iluo/index.php?itsciepspari-srrpoeaeis=8,Qbot
https://smmcfan.com/ata/index.php?ste-iunnidct=2,Qbot
https://bairesservicios.net/eas/index.php?isailcf-inhil=6,Qbot
https://adityawebdesigns.in/fix/index.php?eosematli-xe=3,Qbot
https://reymanenergy.com/cte/index.php?scudium-rucirotp=3,Qbot
https://kalconprojects2020.com/emio/index.php?osiut-lsvuaopt=8,Qbot
https://chenchenweightloss.com/talv/index.php?luetpatovm-itcussip=2,Qbot
https://chenchenweightloss.com/talv/index.php?qiuuamsq-iqu=8,Qbot
https://contamed.com.br/ox/index.php?tes-ifsciofi=8,Qbot
https://klouddata.com/tpre/index.php?esti-mpreote=5,Qbot
https://sebpobd.com/pt/index.php?tnis-ermru=8,Qbot
https://nasakaachau.com.vn/ove/index.php?taaeurq-id=5,Qbot
https://conceitosconsultores.com.br/qu/index.php?iqsu-ubrmoal=9,Qbot
https://nasakaachau.com.vn/ove/index.php?iuq-qmuedi=7,Qbot
https://apotekmedic.com/vmli/index.php?auiq-onn=9,Qbot
https://westcovinasportsplex.net/euru/index.php?rcfeea-piaesnet=1,Qbot
https://iehegypt.com/brm/index.php?uiq-te=3,Qbot
https://yournin.com.ng/uec/index.php?odrlo-mruha=8,Qbot
https://alphamead.com/dae/index.php?nedu-gauf=4,Qbot
https://vinagalab.com/ica/index.php?nottxeiiamerec-emltsoisa=7,Qbot
https://cebajaepuno.edu.pe/sl/index.php?lpauobvsiutt-ilnhi=6,Qbot
https://firstzonevillas.com/drm/index.php?eerfca-eeuqn=4,Qbot
https://homelandtraders.com/in/index.php?uecrsettonc-anm=7,Qbot
https://faraneshlv.com/mu/index.php?dmocmio-eeurntt=6,Qbot
https://novohrad.hu/iou/index.php?its-iesu=10,Qbot
https://jutestickcharcoal.com/dqm/index.php?ative-sqiu=4,Qbot
https://erhansaygili.com/iu/index.php?tnus-et=1,Qbot
https://thortechdigital.id/eal/index.php?tretnue-te=10,Qbot
https://therightfit.pk/eimp/index.php?smqileuii-rooedsl=5,Qbot
https://kerafill.com/ii/index.php?cucmusasa-oaplstuv=10,Qbot
https://bprartaagung.co.id/eei/index.php?uqene-da=7,Qbot
https://venzonthomas.com/mm/index.php?etrntue-asiqu=7,Qbot
https://desa-nifukani.my.id/mt/index.php?eerdauapidn-lvteoaumpt=6,Qbot
https://shivaniskinclinic.com/obms/index.php?aiuq-sitcpaiepsri=10,Qbot
https://affordablessaysolution.com/pra/index.php?tu-stnu=5,Qbot
https://mumbralive.com/es/index.php?uerrm-mamnga=7,Qbot
https://marcoscantori.com.ar/el/index.php?orrop-qaui=8,Qbot
https://athath-jda.com/sm/index.php?potoi-creafe=1,Qbot
https://samahouran.ae/iap/index.php?cih-aiedtpex=9,Qbot
https://pekar.pt/lc/index.php?ste-esrtneud=3,Qbot
https://didianacozinha.com.br/mc/index.php?ets-desorlo=7,Qbot
https://bakedbyjustbaked.com/ultu/index.php?iomcdmo-siiomsidgsn=4,Qbot
https://ababiil.com/te/index.php?nno-ooledr=1,Qbot
https://spateltraders.com/cli/index.php?slovputa-lborsduoi=8,Qbot
https://websitedemo2021.com/ur/index.php?trirucop-nismu=4,Qbot
https://distillcraft.co.za/tqve/index.php?maiin-atqeu=1,Qbot
